id,symbol,name,price,market_cap,total_volume,rank,image,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,atl,atl_change_percentage,atl_date,last_updated
polygonfarm-finance,spade,PolygonFarm Finance,286.23,0.0,6198198.0,,https://assets.coingecko.com/coins/images/17364/large/Polygon-Farm-Finance-Logo-200x200.png?1627389003,300.96,265.92,-4.52225140555,-1.55537,0.0,0.0,0.0,15655.0,,265.92,7.68705,2021-09-03T22:47:04.645Z,2021-09-04T15:32:52.279Z
bodhi-network,nbot,Bodhi Network,0.953503,0.0,729.81,,https://assets.coingecko.com/coins/images/9815/large/icGwbY2g_400x400.jpg?1572332430,,,,,0.0,0.0,0.0,,,0.223796,326.05901,2020-03-22T10:39:16.660Z,2021-09-04T12:54:06.597Z
vestxcoin,vestx,VestxCoin,0.00013035,0.0,0.651764,,https://assets.coingecko.com/coins/images/5988/large/vestx-logo.png?1547041930,,,,,,,0.0,30000000000.0,,2.241e-05,481.57697,2020-03-16T10:24:54.775Z,2021-08-29T05:58:09.508Z
4061-grand,realtoken-s-4061-grand-st-detroit-mi,"RealT Token - 4061 Grand St, Detroit, MI 48238",4328.48,0.0,0.0,,https://assets.coingecko.com/coins/images/16616/large/4061-Grand-hero-1.jpeg?1624551866,,,,,,,0.0,,1800.0,3858.06,12.19334,2021-07-16T12:17:49.425Z,2021-09-02T11:16:35.257Z
trade-token,tiox,Trade Token X,1.18,0.0,159021.0,,https://assets.coingecko.com/coins/images/1542/large/trade-token-x128.png?1547035698,,,,,0.0,0.0,0.0,223534822.0,,0.03655969,3121.09178,2020-08-02T00:46:30.264Z,2021-09-04T08:23:20.386Z
sealchain,seal,Sealchain,0.08686,0.0,3770376.0,,https://assets.coingecko.com/coins/images/8891/large/nyV4n4JF2_YKr1PQfFMqR2vqF_FaggjdwePzcXU207VlVMrDd4jytSqVXO660gKEhrx4j4B03Sz6Qo1fE6K7fQYc1LFtraAguCvqC-JI_IQvhFr3IeuM-DPo-LUhdLHO-dmGzX8K3-FxRIiFCrHkGuBhJRVeaWqW8OmSeIDUxal5fFckjb_URwgkpeJzLT4ufSvkJq0gY680U5g-Z.jpg?1562577938,0.089181,0.086,-0.000725457573,-0.82828,0.0,0.0,0.0,1800000000.0,,0.03057176,181.30556,2021-01-08T21:00:07.617Z,2021-09-04T15:31:26.331Z
bispex,bpx,Bispex,0.00014908,0.0,0.0,,https://assets.coingecko.com/coins/images/10004/large/bispex.png?1574667756,,,,,,,0.0,40000000000.0,,0.00014778,0.87325,2021-07-09T01:15:57.140Z,2021-07-11T19:53:16.197Z
helio-power-token,thpt,HELIO POWER TOKEN,2.5,0.0,18724.3,,https://assets.coingecko.com/coins/images/11948/large/thpt.png?1601347239,,,,,,,0.0,250000000.0,,0.066616,3655.44231,2020-11-09T07:27:50.686Z,2021-07-07T08:18:27.464Z
neeva-defi,nva,Neeva Defi,132.99,0.0,969543.0,,https://assets.coingecko.com/coins/images/12919/large/NEEVA-TOKEN-1-1.png?1603667387,133.01,124.35,8.64,6.95054,0.0,0.0,0.0,1000000.0,,67.13,98.12236,2021-05-05T20:26:49.392Z,2021-09-04T04:17:05.046Z
10612-somerset,realtoken-s-10612-somerset-ave-detroit-mi,"RealT Token - 10612 Somerset Ave, Detroit, MI 48224",3817.69,0.0,0.0,,https://assets.coingecko.com/coins/images/16680/large/Somerset-3.jpeg?1624630432,3817.69,3817.69,0.0,0.0,0.0,0.0,0.0,,,3403.18,12.18011,2021-06-30T18:44:10.834Z,2021-09-03T16:02:15.165Z
swapp,swapp,SWAPP Protocol,1.22,0.0,926124.0,,https://assets.coingecko.com/coins/images/16216/large/swapp-transparent-background-200x200-1.png?1623315904,1.27,1.22,-0.045584713701,-3.60569,0.0,0.0,0.0,761718594.0,,0.220421,452.87847,2021-06-10T09:34:37.665Z,2021-09-04T15:02:21.616Z
hashshare,hss,Hashshare,0.097021,0.0,36328.0,,https://assets.coingecko.com/coins/images/9774/large/KakaoTalk_20191027_191126349.png?1572418561,0.066397,0.066397,0.03062465,46.12377,0.0,0.0,0.0,200000000.0,200000000.0,0.00440191,2104.07095,2020-08-04T06:00:53.163Z,2021-09-04T13:25:07.066Z
doren,dre,DoRen,14.56,0.0,6063207.0,,https://assets.coingecko.com/coins/images/16901/large/DoRen_project_whitepaper_v1_1_EN_pdf.png?1625572581,14.89,14.37,-0.029544772923,-0.20247,0.0,0.0,0.0,9000000000.0,9000000000.0,7.52,93.72031,2021-08-04T11:26:04.159Z,2021-09-04T15:37:11.696Z
the-people-coin,peeps,The People’s Coin,2.39e-06,0.0,4387348.0,,https://assets.coingecko.com/coins/images/16777/large/CoinGecko_updated_200_by_200.png?1629548157,2.48e-06,2.38e-06,-7.3983e-08,-3.00147,0.0,0.0,0.0,1000000000000000.0,,1.02e-06,134.21831,2021-07-20T09:47:12.650Z,2021-09-04T15:36:20.032Z
kublaicoin,kub,Kublaicoin,2.52,0.0,1857.45,,https://assets.coingecko.com/coins/images/11342/large/logo_%2876%29.png?1589946883,,,,,,,0.0,500000000.0,,0.073318,3342.16705,2020-06-09T18:24:01.535Z,2021-07-10T17:31:09.698Z
ercaux,raux,ErcauX,1.26,0.0,0.0,,https://assets.coingecko.com/coins/images/12687/large/raux_logo.jpeg?1601633375,1.26,1.26,0.0,0.0,,,0.0,1000000.0,,0.913191,38.14056,2021-07-16T12:00:05.546Z,2021-09-02T16:24:58.736Z
guapcoin,guap,Guapcoin,4.72,0.0,116201.0,,https://assets.coingecko.com/coins/images/11592/large/Guapcoin-1-300x300-4-e1591555244759.png?1591592351,4.83,4.25,0.104425,2.26279,0.0,0.0,0.0,90000000.0,,0.412796,1043.2475,2020-06-10T05:53:47.791Z,2021-09-03T21:44:25.100Z
campuscash,ccash,CampusCash,0.073865,0.0,3.51,,https://assets.coingecko.com/coins/images/17210/large/NZHfFOU.png?1626852392,0.073865,0.073865,0.0,0.0,0.0,0.0,0.0,,,0.02346499,214.78772,2021-07-21T10:51:59.082Z,2021-09-03T16:02:14.819Z
octocoin,888,Octocoin,0.080927,0.0,117.27,,https://assets.coingecko.com/coins/images/448/large/octocoin.png?1547034165,0.090719,0.081187,-0.00979167537,-10.79344,0.0,0.0,0.0,,,0.00284829,2741.25386,2016-06-22T00:00:00.000Z,2021-09-04T09:01:04.188Z
polkatrail,trail,Polkatrail,1.22,0.0,5645863.0,,https://assets.coingecko.com/coins/images/16658/large/trail.PNG?1624610687,1.29,1.22,-0.046353151926,-3.66524,0.0,0.0,0.0,100000000.0,,1.15,7.32118,2021-08-31T10:24:46.047Z,2021-09-04T15:35:06.549Z
bstable,bstbl,bStable,71.64,0.0,4018.8,,https://assets.coingecko.com/coins/images/17349/large/bundle_logo_listing.png?1627366328,,,,,,,0.0,76423.0,,70.07,2.24802,2021-08-06T16:02:28.628Z,2021-09-02T03:47:15.437Z
claim,claim,Claim,15.52,0.0,0.0,,https://assets.coingecko.com/coins/images/15788/large/claim.PNG?1621892426,15.52,15.52,0.0,0.0,0.0,0.0,0.0,20000000.0,,15.21,2.02571,2021-07-27T03:30:43.829Z,2021-09-04T15:09:48.559Z
idle-usdc-yield,idleUSDCYield,IdleUSDC (Yield),77.35,0.0,,,https://assets.coingecko.com/coins/images/11932/large/idleusdcv3_32.png?1596263673,77.37,77.32,-0.002786681505,-0.0036,0.0,0.0,0.0,67728741.1455037,,73.88,4.70558,2020-09-01T07:08:06.961Z,2021-09-04T15:07:00.408Z
peerex-network,PERX,PeerEx Network,0.122318,0.0,11882.06,,https://assets.coingecko.com/coins/images/12091/large/2AyoUJyQ_400x400.jpg?1597273390,0.126969,0.122052,-0.000117461311,-0.09594,0.0,0.0,0.0,365000000.0,,0.00977807,1150.9457,2021-08-14T05:02:34.244Z,2021-09-04T15:14:16.723Z
super-gold,spg,Super Gold,0.21414,0.0,1165.82,,https://assets.coingecko.com/coins/images/7006/large/super_gold.png?1547043420,,,,,,,0.0,1628000000.0,,0.094948,125.53304,2021-06-08T15:31:22.633Z,2021-08-14T15:35:35.182Z
joorschain,jic,JoorsChain,0.0047151,0.0,170.54,,https://assets.coingecko.com/coins/images/7128/large/H0kIwyNs_400x400.jpg?1547043626,0.00687491,0.00433199,-0.002159817632,-31.41592,0.0,0.0,0.0,800000000.0,,0.00037718,1150.0972,2020-11-21T12:05:21.940Z,2021-09-04T14:06:55.167Z
9336-patton,realtoken-s-9336-patton-st-detroit-mi,"RealT Token - 9336 Patton St, Detroit, MI 48228",4750.71,0.0,0.0,,https://assets.coingecko.com/coins/images/16701/large/9336-Patton-HERO-2.jpeg?1624642655,4822.08,4711.9,38.81,0.82372,0.0,0.0,0.0,,,4286.98,10.81721,2021-06-28T09:31:42.055Z,2021-09-04T07:38:36.786Z
modum,mod,Modum,1.73,0.0,0.0,,https://assets.coingecko.com/coins/images/1040/large/modum.png?1548085261,1.73,1.73,0.0,0.0,,,0.0,21266200.0,,0.61345,181.34317,2020-12-09T01:39:26.315Z,2021-09-02T16:24:56.512Z
taiyo,taiyo,Taiyo,3.49561e-07,0.0,0.0,,https://assets.coingecko.com/coins/images/17240/large/Headlogo.png?1626933890,3.49561e-07,3.49561e-07,0.0,0.0,,,0.0,100000000000000.0,100000000000000.0,2.70504e-07,29.22612,2021-07-30T18:28:21.910Z,2021-09-02T19:38:29.413Z
stockchain,scc,StockChain,0.01601536,0.0,960.92,,https://assets.coingecko.com/coins/images/3577/large/stockchain.png?1548611100,,,,,0.0,0.0,0.0,10000000000.0,,0.00056368,2741.24019,2018-08-05T00:00:00.000Z,2021-09-04T11:45:42.873Z
gemstone,gst,Gemstone,0.279916,0.0,1882.99,,https://assets.coingecko.com/coins/images/14446/large/GST-logo-CG.jpg?1616127394,,,,,,,0.0,,,0.183803,52.29123,2021-03-23T06:31:40.354Z,2021-06-15T15:38:09.331Z
stakedxym,stxym,stakedXYM,5.33e-06,0.0,0.0,,https://assets.coingecko.com/coins/images/14787/large/stXYM.png?1618436747,,,,,,,0.0,7872005.0,,5.33e-06,0.0,2021-05-17T00:42:26.241Z,2021-08-27T05:37:28.017Z
hamaru,maru,Hamaru,0.0321237,0.0,89486.0,,https://assets.coingecko.com/coins/images/17434/large/IMG-20210730-105615-947.png?1627628183,0.03263396,0.02961517,-0.000510261432,-1.56359,0.0,0.0,0.0,1000000000.0,1000000000.0,0.02856833,12.44516,2021-09-02T11:16:18.621Z,2021-09-04T14:10:19.406Z
spectresecuritycoin,xspc,SpectreSecurityCoin,0.065745,0.0,249.96,,https://assets.coingecko.com/coins/images/7540/large/Spectre_Security.png?1552452689,0.066535,0.061626,0.00293735,4.67676,0.0,0.0,0.0,500000000.0,,0.00269725,2196.78573,2019-07-27T00:00:00.000Z,2021-09-04T15:23:15.536Z
moon-chain,mcf,Moon Chain,5.2137e-08,0.0,5221.41,,https://assets.coingecko.com/coins/images/15516/large/eEdclDF.png?1621117656,5.2746e-08,5.0858e-08,5.71e-10,1.10672,0.0,0.0,0.0,8.59999999996e+17,,3.2882e-08,58.61974,2021-05-30T16:55:27.923Z,2021-09-04T15:30:22.657Z
dollar-online,dollar,Dollar INTERNATIONAL,117.7,0.0,117400.0,,https://assets.coingecko.com/coins/images/2834/large/dollar.png?1561600146,119.24,116.74,-0.273929895961,-0.23219,0.0,0.0,0.0,77000000000.0,,0.00527334,2218210.77288,2019-06-05T00:00:00.000Z,2021-09-04T15:23:11.999Z
codemy,cod,Codemy,0.03952157,0.0,17405.47,,https://assets.coingecko.com/coins/images/9696/large/logo_%2818%29.png?1570834246,,,,,,,0.0,5000000000.0,,0.00252421,1465.70079,2020-10-05T09:34:32.759Z,2021-08-20T00:31:00.906Z
dodreamchain,drm,DoDreamChain,2.04,0.0,2131156.0,,https://assets.coingecko.com/coins/images/10469/large/57414069_286321078958466_8377709696580059136_n.jpg?1579733292,2.23,2.01,-0.104571259886,-4.86893,0.0,0.0,0.0,250000000.0,,0.122062,1573.71273,2020-03-26T07:57:38.373Z,2021-09-04T15:26:47.522Z
mimatic,mimatic,MAI,72.79,0.0,110267143.0,,https://assets.coingecko.com/coins/images/15264/large/mimatic-red.png?1620281018,73.3,72.44,0.03046765,0.04188,0.0,0.0,0.0,3030290.143,,63.1,15.46308,2021-05-19T13:31:13.419Z,2021-09-04T15:37:13.867Z
dronefly,kdc,DroneFly,0.422738,0.0,7626793.0,,https://assets.coingecko.com/coins/images/17243/large/dronefly_symbol_200x200.png?1626936898,0.444662,0.400704,-0.02192355123,-4.93039,0.0,0.0,0.0,3000000000.0,,0.386239,7.56325,2021-08-23T03:33:54.396Z,2021-09-04T15:25:33.645Z
15048-freeland,realtoken-s-15048-freeland-st-detroit-mi,"RealT Token - 15048 Freeland St, Detroit, MI, 48227",3810.75,0.0,0.0,,https://assets.coingecko.com/coins/images/16669/large/Freeland-8_jpeg.png?1624627336,3810.75,3810.75,0.0,0.0,0.0,0.0,0.0,,1300.0,3392.64,12.3243,2021-06-30T18:49:37.508Z,2021-09-03T16:02:14.672Z
rfis,rfis,rFIS,177.0,0.0,118658.0,,https://assets.coingecko.com/coins/images/14453/large/rFIS.png?1616660913,177.02,174.98,2.01,1.15021,0.0,0.0,0.0,454254.306459,,48.43,265.49308,2021-07-20T09:56:54.447Z,2021-09-04T06:28:40.953Z
galactic-blue-index,gbi,Galactic Blue Index,92.58,0.0,0.0,,https://assets.coingecko.com/coins/images/16555/large/uQHJPKi.png?1624954179,,,,,,,0.0,348193.0,,55.62,66.45597,2021-06-26T00:26:42.998Z,2021-09-02T11:16:50.114Z
merebel,meri,Merebel,1.71,0.0,24329.0,,https://assets.coingecko.com/coins/images/6387/large/merebellogo.png?1547042497,2.14,1.71,-0.131791434958,-7.15616,0.0,0.0,0.0,30000000.0,,0.329943,493.90796,2021-08-31T22:40:25.026Z,2021-09-04T15:37:14.779Z
y-coin,yco,Y Coin,1.34,0.0,0.0,,https://assets.coingecko.com/coins/images/14128/large/BIG-POTAT-200x200-removebg-preview.png?1614576159,,,,,0.0,0.0,0.0,15000000.0,,0.0,2.216444641358652e+45,2021-08-05T16:07:34.693Z,2021-09-04T14:57:01.991Z
doki-doki-chainbinders,bnd,Doki Doki Chainbinders,506.25,0.0,25294.0,,https://assets.coingecko.com/coins/images/15690/large/chainbinders_logo_250px.png?1621565106,515.74,500.63,-9.265255746234,-1.79728,0.0,0.0,0.0,1255206.0,,199.64,153.56418,2021-07-01T21:28:27.895Z,2021-09-04T15:35:36.728Z
gasp,gasp,gAsp,2.08,0.0,986966.0,,https://assets.coingecko.com/coins/images/13047/large/gasp.png?1604638732,2.15,1.72,0.143674,7.41702,0.0,0.0,0.0,1000000000.0,1000000000.0,0.827882,149.28089,2021-09-01T09:11:12.752Z,2021-09-04T15:37:05.893Z
game-city,gmci,Game City,0.00034006,0.0,116749.0,,https://assets.coingecko.com/coins/images/7121/large/gamecity.jpg?1612234592,0.00048349,0.00025976,-6.3439521e-05,-15.72229,0.0,0.0,0.0,6999999999.0,,4.19e-06,8070.44842,2020-03-12T23:32:31.864Z,2021-09-04T15:34:38.977Z
acute-angle-cloud,aac,Acute Angle Cloud,0.699239,0.0,27836022.0,,https://assets.coingecko.com/coins/images/2577/large/acute-angle-cloud.png?1547036708,0.714258,0.679161,-0.007129563746,-1.00933,0.0,0.0,0.0,1000000000.0,,0.04767846,1365.71941,2021-06-26T09:01:40.282Z,2021-09-04T15:28:12.348Z
foreverup,foreverup,ForeverUp,0.00055853,0.0,0.0,,https://assets.coingecko.com/coins/images/16743/large/iBcU7sK.png?1624872315,0.00055853,0.00055853,0.0,0.0,0.0,0.0,0.0,1000000000000.0,,0.0002032,174.85951,2021-07-20T19:48:10.824Z,2021-09-04T15:13:48.452Z
tusk-token,tusk,Tusk Token,2400.86,0.0,1586220.0,,https://assets.coingecko.com/coins/images/16533/large/tusk_logo.png?1624347877,2425.13,2039.98,331.87,16.04039,0.0,0.0,0.0,100000.0,,1382.49,73.6608,2021-06-22T13:30:05.767Z,2021-09-04T15:26:10.847Z
moonwilly,mnwl,MoonWilly,0.164532,0.0,79236.0,,https://assets.coingecko.com/coins/images/17689/large/qq2-ODoL_400x400.jpg?1628866558,0.166747,0.159924,0.00170302,1.0459,0.0,0.0,0.0,607773807.730504,,0.052785,212.25793,2021-08-13T15:06:51.410Z,2021-09-04T15:34:21.327Z
3x-short-tether-gold-token,xautbear,3X Short Tether Gold Token,260065.0,0.0,722.98,,https://assets.coingecko.com/coins/images/11980/large/683JEXMN_400x400__1_.png?1596618975,,,,,,,0.0,118.2508604,,112681.0,130.79786,2021-01-04T14:51:09.149Z,2021-09-02T12:12:19.193Z
salus,sls,SaluS,1731.72,0.0,7338.91,,https://assets.coingecko.com/coins/images/359/large/salus.png?1547034110,1749.49,1634.65,-17.773981549535,-1.01595,0.0,0.0,0.0,1000000.0,,1.16,148896.30016,2016-01-29T00:00:00.000Z,2021-09-04T12:45:46.932Z
genes-chain,genes,GENES Chain,0.00170983,0.0,16.44,,https://assets.coingecko.com/coins/images/8857/large/logo256_%281%29.png?1562205433,0.00171996,0.00169605,6.01e-06,0.35292,0.0,0.0,0.0,8000000000.0,,0.00038783,340.86783,2021-06-28T23:00:54.419Z,2021-09-04T08:31:33.926Z
babysun,babysun,BabySun,0.01245926,0.0,6811.5,,https://assets.coingecko.com/coins/images/17545/large/baby_sun.PNG?1628204247,0.01259262,0.01202892,0.00018562,1.51237,0.0,0.0,0.0,1000000000.0,,0.01154917,7.8802,2021-09-01T00:57:46.326Z,2021-09-04T15:17:44.487Z
100man,man,100Man,2.52,0.0,15.09,,https://assets.coingecko.com/coins/images/18029/large/rzlfBOs.png?1630293443,,,,,,,0.0,44800000.0,80000000.0,2.44,3.06263,2021-09-02T04:35:14.639Z,2021-09-03T14:00:57.324Z
usd-open-dollar,usdo,USD Open Dollar,72.5,0.0,1570922.0,,https://assets.coingecko.com/coins/images/14828/large/New_USDO_32px_.png?1627365493,73.88,72.09,-0.667289821834,-0.91199,0.0,0.0,0.0,24349422.79,,49.65,46.01453,2021-07-02T20:30:06.849Z,2021-09-04T14:51:58.167Z
dreamteam,dream,DreamTeam,2.15,0.0,10139.93,,https://assets.coingecko.com/coins/images/1969/large/dtt.png?1547036249,,,,,,,0.0,55191260.0,,0.340601,531.72344,2021-02-18T21:45:20.725Z,2021-08-09T17:01:04.038Z
gaberise,gabr,GabeRise,1.3177e-08,0.0,0.266477,,https://assets.coingecko.com/coins/images/16794/large/gabe.PNG?1625036583,1.3213e-08,1.3213e-08,-3.7e-11,-0.27817,0.0,0.0,0.0,1000000000000000.0,,7.41e-09,77.82044,2021-07-20T14:30:49.777Z,2021-09-04T15:01:02.771Z
omniunit,omniunit,Omniunit,0.00227498,0.0,0.0,,https://assets.coingecko.com/coins/images/13838/large/ABE15-E31-32-D6-4-D5-E-8-DB5-4448-F5-BB008-A.png?1612219908,,,,,,,0.0,1000000000.0,,4.572e-05,4876.04552,2021-07-02T06:08:29.335Z,2021-08-26T01:08:21.147Z
reverse,rvrs,Reverse,0.09857,0.0,382566.0,,https://assets.coingecko.com/coins/images/18109/large/Capture.PNG?1630496281,0.101136,0.098109,0.00036992,0.3767,0.0,0.0,0.0,1000000000.0,1000000000.0,0.073772,33.65724,2021-09-01T12:11:48.360Z,2021-09-04T15:37:07.649Z
yfc,yfc,YFC,13.85,0.0,4465.37,,https://assets.coingecko.com/coins/images/16537/large/3oO61J4D_400x400.jpg?1624352360,24.83,13.84,-10.237725527661,-42.5048,0.0,0.0,0.0,20000.0,,9.57,44.60908,2021-08-22T21:00:37.738Z,2021-09-04T15:25:57.183Z
web-innovation-ph,webn,WEBN token,0.00039906,0.0,705.38,,https://assets.coingecko.com/coins/images/6612/large/200x200.png?1547042814,0.00040243,0.00034851,5.055e-05,14.50503,0.0,0.0,0.0,6000000000.0,,3.821e-05,944.45268,2020-08-23T23:37:53.054Z,2021-09-04T15:01:31.395Z
attrace,attr,Attrace,2.19,0.0,8581008.0,,https://assets.coingecko.com/coins/images/4395/large/attrace.png?1624466360,2.14,1.56,0.526821,31.66945,0.0,0.0,0.0,120000000.0,1000000000.0,0.0,5.1389711411500566e+35,2021-06-23T20:12:45.216Z,2021-09-04T12:15:08.367Z
fidex-exchange,fex,FIDEX Exchange,0.00020713,0.0,99898.0,,https://assets.coingecko.com/coins/images/6843/large/1LC9qeLf_400x400.jpg?1547043159,0.00127384,0.00020676,-3.8851373e-05,-15.79439,0.0,0.0,0.0,40000000000.0,,9.92e-06,1986.53099,2020-05-10T04:44:34.605Z,2021-09-04T15:34:28.976Z
nyan-cat,ncat,NCAT Token,1.67402e-07,0.0,28790.0,,https://assets.coingecko.com/coins/images/14556/large/ncat_logo.jpg?1617002485,1.88372e-07,1.73504e-07,-1.613e-08,-8.78876,0.0,0.0,0.0,1000000000000000.0,1000000000000000.0,8.7e-11,200347.32082,2021-05-22T05:40:25.816Z,2021-09-04T15:32:40.747Z
chainflix,cfxt,Chainflix,2.25,0.0,18537473.0,,https://assets.coingecko.com/coins/images/17671/large/Logo_200_%282%29.png?1628822696,2.39,2.18,-0.120542586503,-5.07489,0.0,0.0,0.0,5020275000.0,5020275000.0,1.63,38.1856,2021-08-19T07:27:53.051Z,2021-09-04T15:35:51.279Z
tnos-coin,tno,Tnos Coin,0.111516,0.0,15.8,,https://assets.coingecko.com/coins/images/15343/large/TNO-token-logo-200.png?1620621861,0.113139,0.110732,-0.00139225141,-1.23308,0.0,0.0,0.0,100000000.0,,0.050021,121.37232,2021-06-26T09:21:55.955Z,2021-09-04T15:25:36.929Z
bafe-io,bafe,Bafe.io,2.33197e-07,0.0,745174.0,,https://assets.coingecko.com/coins/images/15120/large/bafeio_logo.png?1619753992,2.4822e-07,2.24724e-07,-6.824e-09,-2.84307,0.0,0.0,0.0,1000000000000000.0,,1.25854e-07,84.87499,2021-07-20T15:30:45.054Z,2021-09-04T15:37:43.870Z
moonminer,moonminer,MoonMiner,0.04514602,0.0,131198.0,,https://assets.coingecko.com/coins/images/16579/large/YiH7Q1S.png?1624506075,0.04537571,0.04349477,0.00075666,1.7046,0.0,0.0,0.0,1000000000.0,,0.04187756,8.29929,2021-09-01T03:46:20.975Z,2021-09-04T15:30:48.778Z
catgirl,catgirl,Catgirl,2.25e-09,0.0,2030359.0,,https://assets.coingecko.com/coins/images/16472/large/catgirl-200x200.png?1626961369,2.471e-09,2.294e-09,-8.7e-11,-3.73148,0.0,0.0,0.0,1e+17,,1.613e-09,47.12396,2021-07-05T17:31:20.577Z,2021-09-04T15:31:23.605Z
safememe,sme,SafeMeme,2.834e-05,0.0,5458.99,,https://assets.coingecko.com/coins/images/15529/large/safememe.png?1621134539,2.77e-05,2.698e-05,6.44824e-07,2.32799,0.0,0.0,0.0,1000000000000.0,,1.62e-05,74.94102,2021-07-20T10:53:33.941Z,2021-09-04T13:43:53.454Z
dogdeficoin,dogdefi,DogDeFiCoin,67.94,0.0,90854.0,,https://assets.coingecko.com/coins/images/12912/large/dogdefi_logo.jpg?1603425386,86.15,67.15,-12.079783023649,-15.09519,0.0,0.0,0.0,50000.0,,16.12,318.31884,2021-08-12T20:17:33.122Z,2021-09-04T15:29:59.963Z
katana-finance,katana,Katana Finance,0.02727473,0.0,88154.0,,https://assets.coingecko.com/coins/images/12473/large/AyHMMbK.jpeg?1600124081,0.04489146,0.02597541,-0.017466928134,-39.03952,0.0,0.0,0.0,7262117.0,,0.00517752,430.82038,2021-02-26T20:48:55.312Z,2021-09-04T15:34:23.578Z
moonboobs,boobs,MoonBoobs,0.00121383,0.0,6966.41,,https://assets.coingecko.com/coins/images/16787/large/32.jpg?1625754488,0.00122339,0.00120946,-9.55554e-06,-0.78107,0.0,0.0,0.0,8000000085.0,,0.00114276,6.21959,2021-09-01T02:00:36.444Z,2021-09-04T15:01:02.634Z
miami,miami,MIAMI,0.00367809,0.0,3878.73,,https://assets.coingecko.com/coins/images/7139/large/eb6a27241027ae3c5a8fb0bb8752b28b_700x706.png?1547043640,0.00366601,0.0029233,0.00075479,25.81979,0.0,0.0,0.0,50000000000.0,,2.014e-05,18166.98317,2020-02-21T05:35:22.781Z,2021-09-04T10:22:43.615Z
thorecash,tch,Thorecash (ERC-20),0.097348,0.0,13968787.0,,https://assets.coingecko.com/coins/images/4754/large/thorecash-logo.png?1547040075,0.110188,0.09132,-0.012687433057,-11.53032,0.0,0.0,0.0,111111111.0,,0.00286567,3280.20666,2021-05-11T02:04:29.913Z,2021-09-04T15:23:37.813Z
magpiecoin,mgpc,MagpieCoin,0.00031197,0.0,16.72,,https://assets.coingecko.com/coins/images/15860/large/mgpc.png?1622170121,0.000313,0.0001388,1.15e-06,0.37024,0.0,0.0,0.0,,,0.00013367,133.38576,2021-06-28T15:46:03.791Z,2021-09-04T15:23:14.678Z
vbswap,vbswap,vBSWAP,3104.66,0.0,2397438.0,,https://assets.coingecko.com/coins/images/14133/large/vbswap_22.png?1614601485,3583.83,3041.02,-27.666796050343,-0.88327,0.0,0.0,0.0,6251.02299432757,,874.99,254.26627,2021-07-31T02:50:54.459Z,2021-09-04T15:34:34.560Z
codex,cdex,Codex,0.00547871,0.0,2109.59,,https://assets.coingecko.com/coins/images/10568/large/50094259.png?1580940411,0.00553884,0.00507507,0.00031905,6.18364,0.0,0.0,0.0,60000000000.0,,5.95e-05,8474.47447,2020-04-26T02:07:31.575Z,2021-09-04T15:23:12.254Z
donnie-finance,don,Donnie Finance,52.51,0.0,13559066.0,,https://assets.coingecko.com/coins/images/14413/large/L5XbWSEk_400x400.png?1615948053,65.6,49.71,-10.321243086523,-16.42721,0.0,0.0,0.0,,,27.45,91.57903,2021-06-21T13:01:07.315Z,2021-09-04T15:36:33.140Z
trustbase,tbe,TrustBase,1.78,0.0,122498320.0,,https://assets.coingecko.com/coins/images/17409/large/tbe.PNG?1627546955,1.86,1.68,0.070309,4.10496,0.0,0.0,0.0,1000000000.0,,1.15,55.65144,2021-07-29T19:04:13.842Z,2021-09-04T15:36:36.449Z
cbet-token,cbet,CBET Token,2.597e-05,0.0,505320.0,,https://assets.coingecko.com/coins/images/16975/large/token-logo-bg-200.png?1626093864,2.627e-05,2.503e-05,5.15745e-07,2.02644,0.0,0.0,0.0,1000000000000000.0,,1.52e-06,1614.09651,2021-07-09T20:30:32.740Z,2021-09-04T15:31:50.351Z
elk-finance,elk,Elk Finance,182.17,0.0,17274625.0,,https://assets.coingecko.com/coins/images/17813/large/elk.png?1629336971,200.09,173.24,-13.45515052208,-6.87814,0.0,0.0,0.0,,,74.52,139.88883,2021-08-19T15:16:36.507Z,2021-09-04T15:30:15.125Z
